1.493149999999999977e+00 1.468120000000000092e+00 1.491810000000000080e+00 1.506850000000000023e+00 1.517800000000000038e+00 1.523700000000000054e+00 1.525160000000000071e+00 1.524950000000000028e+00 1.523959999999999981e+00 1.522729999999999917e+00
1.494769999999999932e+00 1.469489999999999963e+00 1.493200000000000083e+00 1.508310000000000040e+00 1.519200000000000106e+00 1.524909999999999988e+00 1.526210000000000067e+00 1.525900000000000034e+00 1.524850000000000039e+00 1.523579999999999934e+00
1.496310000000000029e+00 1.470869999999999900e+00 1.494599999999999929e+00 1.509770000000000056e+00 1.520590000000000108e+00 1.526110000000000078e+00 1.527269999999999905e+00 1.526850000000000041e+00 1.525730000000000031e+00 1.524420000000000108e+00
1.498930000000000096e+00 1.472409999999999997e+00 1.496070000000000011e+00 1.511260000000000048e+00 1.522000000000000020e+00 1.527330000000000076e+00 1.528329999999999966e+00 1.527800000000000047e+00 1.526629999999999932e+00 1.525269999999999904e+00
1.501279999999999948e+00 1.473929999999999962e+00 1.497509999999999897e+00 1.512750000000000039e+00 1.523400000000000087e+00 1.528529999999999944e+00 1.529379999999999962e+00 1.528739999999999988e+00 1.527509999999999923e+00 1.526100000000000012e+00
1.503220000000000001e+00 1.475319999999999965e+00 1.498860000000000081e+00 1.514129999999999976e+00 1.524699999999999944e+00 1.529640000000000111e+00 1.530350000000000099e+00 1.529609999999999914e+00 1.528319999999999901e+00 1.526869999999999949e+00
1.505169999999999897e+00 1.476709999999999967e+00 1.500199999999999978e+00 1.515509999999999913e+00 1.525989999999999958e+00 1.530750000000000055e+00 1.531309999999999949e+00 1.530469999999999997e+00 1.529120000000000035e+00 1.527640000000000109e+00
1.507109999999999950e+00 1.478099999999999969e+00 1.501540000000000097e+00 1.516890000000000072e+00 1.527290000000000036e+00 1.531849999999999934e+00 1.532270000000000021e+00 1.531330000000000080e+00 1.529930000000000012e+00 1.528399999999999981e+00
1.509060000000000068e+00 1.479489999999999972e+00 1.502879999999999994e+00 1.518270000000000008e+00 1.528589999999999893e+00 1.532960000000000100e+00 1.533239999999999936e+00 1.532189999999999941e+00 1.530739999999999990e+00 1.529169999999999918e+00
1.510999999999999899e+00 1.480869999999999909e+00 1.504229999999999956e+00 1.519649999999999945e+00 1.529889999999999972e+00 1.534070000000000045e+00 1.534200000000000008e+00 1.533050000000000024e+00 1.531539999999999901e+00 1.529930000000000012e+00
1.512939999999999952e+00 1.482259999999999911e+00 1.505570000000000075e+00 1.521020000000000039e+00 1.531179999999999986e+00 1.535160000000000080e+00 1.535160000000000080e+00 1.533910000000000107e+00 1.532350000000000101e+00 1.530690000000000106e+00
1.514359999999999928e+00 1.483510000000000106e+00 1.506790000000000074e+00 1.522280000000000078e+00 1.532359999999999944e+00 1.536159999999999970e+00 1.536019999999999941e+00 1.534680000000000044e+00 1.533069999999999933e+00 1.531379999999999963e+00
1.515719999999999956e+00 1.484769999999999923e+00 1.508019999999999916e+00 1.523549999999999960e+00 1.533549999999999969e+00 1.537160000000000082e+00 1.536890000000000089e+00 1.535449999999999982e+00 1.533789999999999987e+00 1.532070000000000043e+00
1.518180000000000085e+00 1.486169999999999991e+00 1.509309999999999929e+00 1.524850000000000039e+00 1.534750000000000059e+00 1.538170000000000037e+00 1.537760000000000016e+00 1.536229999999999984e+00 1.534520000000000106e+00 1.532750000000000057e+00
1.520340000000000025e+00 1.487559999999999993e+00 1.510590000000000099e+00 1.526140000000000052e+00 1.535940000000000083e+00 1.539169999999999927e+00 1.538620000000000099e+00 1.536999999999999922e+00 1.535239999999999938e+00 1.533439999999999914e+00
1.522110000000000074e+00 1.488839999999999941e+00 1.511779999999999902e+00 1.527349999999999985e+00 1.537039999999999962e+00 1.540089999999999959e+00 1.539409999999999945e+00 1.537700000000000067e+00 1.535900000000000043e+00 1.534070000000000045e+00
